PROJECT,STATION_NO,LATITUDE,LONGITUDE,SAMPLE_DATE,PROJECT_NAME,CELLS_L
SP198204,255,-13.16667,121.68333,26/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,256,-13.53333,122.1,26/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,257,-13.83333,122.46667,26/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,258,-14.03333,122.68333,26/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,259,-14.2,122.86667,26/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,260,-14.4,123.08333,27/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,261,-14.8,123.53333,27/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,262,-14.95,123.73333,27/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,263,-15.35,124.15,27/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,264,-15.65,123.9,27/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,265,-15.98333,123.33333,27/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,266,-16.33333,123.16667,28/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,267,-15.96667,122.66667,28/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,268,-15.68333,122.23333,28/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,269,-15.45,121.7,28/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,270,-15.31667,121.46667,28/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,271,-15.13333,121.26667,28/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,272,-15,121.06667,28/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,273,-14.7,120.63333,29/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,274,-14.38333,120.26667,29/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,275,-14.85,119.68333,29/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,276,-15.35,119.03333,29/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,277,-15.63333,119.4,30/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,278,-16.15,120.13333,30/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,279,-16.36667,120.43333,30/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,280,-16.53333,120.81667,30/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,281,-16.7,121.5,30/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,282,-16.91667,121.65,30/04/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,283,-17.15,122.01667,1/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,284,-17.36667,121.5,1/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,285,-17.6,121.05,1/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,286,-17.83333,120.5,1/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,287,-18.05,120.08333,1/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,288,-17.76667,119.71667,1/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,289,-17.53333,119.45,1/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,290,-17.28333,119.15,2/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,291,-17.01667,118.81667,2/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,292,-16.66667,118.43333,2/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,293,-16.38333,118,2/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,294,-16.61667,117.55,2/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,295,-16.98333,117.18333,2/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,296,-17.35,117.41667,3/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,297,-17.65,117.65,3/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,298,-18.06667,117.93333,3/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,299,-18.3,118.1,3/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,300,-18.45,118.23333,3/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,301,-18.5,118.25,3/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,302,-18.68333,118.35,3/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,303,-18.86667,118.48333,3/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,304,-19.26667,118.83333,4/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,305,-19.56667,119.1,4/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,306,-19.35,119.4,4/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,307,-19.18333,119.88333,4/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198204,308,-18.93333,120.36667,4/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,310,-18.25,121.75,6/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,311,-18.25,121.5,6/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,312,-18.26667,121.01667,6/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,313,-18.23333,120.53333,6/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,314,-18.18333,119.95,6/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,315,-18.21667,119.33333,6/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,316,-18.21667,118.91667,7/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,317,-18.2,118.33333,7/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,318,-18.21667,118.13333,7/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,319,-18.23333,117.95,7/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,320,-18.21667,117.65,7/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,321,-18.16667,117,7/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,322,-18.18333,116.2,8/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,323,-18.23333,115.26667,8/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,324,-18.28333,114.28333,8/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,325,-19.25,113.93333,9/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,326,-20.25,113.98333,9/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,327,-21.25,114,9/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,328,-21.61667,113.96667,10/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,329,-21.71667,113.98333,10/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,330,-21.8,113.98333,10/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,331,-22.33333,112.81667,10/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,332,-22.51667,113.05,10/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,333,-22.65,113.2,10/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,334,-22.78333,113.4,10/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,335,-22.85,113.48333,10/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,336,-22.93333,113.6,11/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,337,-23.03333,113.3,11/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,338,-24,111.5,11/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,339,-24.1,111.85,12/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,340,-24.21667,112.23333,12/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,341,-24.28333,112.41667,12/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,342,-24.35,112.51667,12/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,343,-24.4,112.6,12/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,344,-24.46667,112.73333,12/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,345,-24.6,113.03333,12/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,346,-24.96667,113.36667,12/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,347,-25.4,112.91667,13/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,348,-25.38333,112.61667,13/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,349,-25.4,112.21667,13/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,350,-25.43333,112.1,13/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,351,-25.45,111.93333,13/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,352,-25.48333,111.66667,13/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,353,-25.35,113,14/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,354,-25.33333,112.75,14/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,355,-25.33333,112.48333,14/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,356,-25.35,112.3,15/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,357,-25.4,112.15,15/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,358,-26.4,112.71667,15/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,359,-27.4,112.13333,16/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,360,-27.38333,112.36667,16/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,361,-27.4,112.75,16/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,362,-27.41667,112.85,16/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,363,-27.45,112.98333,16/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,364,-27.45,113.08333,16/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,365,-27.45,113.43333,16/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,366,-27.43333,113.65,16/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,367,-29,114.48333,17/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,368,-29.28333,114.13333,17/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,369,-29.28333,114.11667,17/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,370,-29.28333,114.08333,17/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,371,-29.31667,114.01667,17/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,372,-29.36667,113.98333,17/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,373,-29.38333,113.96667,17/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198205,374,-29.48333,113.88333,17/05/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,375,-31.98333,115.36667,18/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,376,-33.21667,113.51667,19/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,377,-33.78333,114.21667,19/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,378,-33.83333,114.48333,19/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,379,-34.51667,114.83333,19/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,380,-34.51667,115,19/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,381,-34.63333,115.06667,19/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,382,-35.05,115.25,20/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,383,-35.21667,116.33333,20/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,384,-35.13333,116.25,20/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,387,-35.78333,116.33333,20/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,388,-36.1,117.1,21/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,389,-35.8,117.65,21/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,390,-35.51667,117.68333,21/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,391,-35.4,117.7,21/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,392,-35.38333,118.13333,21/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,393,-35.53333,118.55,21/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,394,-35.36667,118.56667,21/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,395,-35.28333,118.51667,21/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,396,-35.2,118.5,22/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,397,-35.1,118.48333,22/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,398,-35.33333,119.51667,22/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,399,-35.03333,119.36667,22/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,400,-34.5,121.85,23/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,401,-34.6,121.91667,23/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,402,-34.66667,122.2,23/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,403,-34.68333,123.5,23/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,404,-34.6,123.83333,23/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,405,-34.7,124.68333,24/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,406,-34.18333,125.06667,24/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,407,-33.91667,125.31667,24/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,408,-33.83333,125.4,24/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,409,-33.43333,125.73333,24/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,410,-33.11667,126.01667,24/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,411,-33.2,126.13333,24/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,412,-33.25,126.18333,24/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,413,-33.33333,126.33333,24/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,414,-33.55,126.58333,24/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,415,-33.11667,126.88333,25/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,416,-33.43333,127.3,25/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,417,-33.25,127.66667,25/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,418,-33.01667,127.95,25/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,419,-32.85,128.2,25/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,420,-33.08333,128.48333,25/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,421,-33.3,128.76667,25/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,422,-33.5,129,25/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,423,-33.3,129.3,25/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,424,-33.68333,129.76667,26/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,425,-34.15,130.3,26/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,426,-34.21667,132.8,26/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,427,-34.15,133.28333,27/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,428,-34.08333,133.71667,27/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,429,-34,134.08333,27/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,430,-34.38333,134.28333,27/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,431,-34.66667,134.36667,27/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,432,-34.78333,134.43333,27/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,433,-34.71667,134.76667,27/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,434,-34.75,134.63333,27/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,435,-34.75,134.63333,27/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,436,-36.21667,135.35,28/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,437,-35.98333,135.58333,28/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,438,-35.93333,135.7,28/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,439,-35.85,135.68333,28/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,440,-35.75,135.75,28/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,441,-35.55,135.98333,28/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,442,-35.21667,136.23333,28/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,443,-35,136.4,28/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,444,-35.43333,136.38333,29/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,445,-35.68333,136.43333,29/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,446,-36.15,136.68333,29/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,447,-36.23333,136.63333,29/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,448,-36.35,136.61667,29/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,449,-36.43333,136.58333,29/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,450,-36.56667,136.51667,29/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,451,-36.6,136.51667,29/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,452,-37.01667,136.35,30/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,453,-36.91667,136.75,30/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,454,-36.83333,137.06667,30/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,455,-36.78333,137.25,30/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,456,-36.75,137.33333,30/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,457,-36.68333,137.58333,30/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,458,-36.78333,137.53333,30/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,459,-36.83333,137.53333,30/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,460,-36.86667,137.5,30/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,461,-37,137.43333,30/06/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,463,-37.98333,137.03333,1/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,464,-37.86667,137.6,1/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,465,-37.68333,138.26667,1/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,466,-37.55,138.78333,1/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,467,-37.46667,139.18333,1/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,468,-37.43333,139.4,1/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,469,-37.4,139.58333,1/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,470,-37.55,139.58333,1/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,471,-37.65,139.58333,1/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,472,-37.81667,139.58333,2/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,473,-38.5,139.56667,2/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,474,-38.4,139.78333,2/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,475,-38.15,140,2/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,476,-38.06667,140.15,2/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,477,-38,140.21667,2/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,478,-37.95,140.28333,2/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,479,-38.15,140.61667,2/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,480,-38.21667,140.56667,2/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,481,-38.28333,140.5,3/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,482,-38.36667,140.48333,3/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,483,-38.55,140.93333,3/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,484,-38.51667,141,3/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,485,-38.46667,141.11667,3/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,486,-38.35,141.28333,3/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,487,-38.73333,141.21667,3/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,488,-38.68333,141.35,3/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,489,-38.53333,141.51667,3/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198206,490,-38.46667,141.56667,3/07/1982 0:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198207,19,-38.91667,142.21667,8/07/1982 14:39,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198207,20,-38.83333,142.26667,8/07/1982 16:08,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198207,21,-38.6,142.43333,8/07/1982 18:15,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198207,22,-38.55,141.61667,8/07/1982 23:00,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198207,23,-38.76667,141.6,9/07/1982 0:47,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198207,24,-38.81667,141.6,9/07/1982 1:46,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198207,25,-38.83333,141.63333,9/07/1982 2:37,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198207,26,-41.41667,144.33333,10/07/1982 1:03,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198207,27,-41.96667,144.58333,10/07/1982 6:17,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198207,28,-42.56667,144.85,10/07/1982 12:22,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
SP198207,29,-43.11667,145.18333,10/07/1982 17:56,AUROREX - investigation of Australian shelf and oceanic boundary currents.,
